timestamp,open,high,low,close,volume
2022-11-11,241.7200,267.6700,235.5800,265.0800,12597601
2022-11-04,243.0000,251.2900,231.0700,239.5300,11927542
2022-10-28,218.8400,249.1400,217.6400,244.1600,16449957
2022-10-21,186.2600,221.0000,185.8200,218.4900,18018467
2022-10-14,187.9400,194.5000,180.0700,183.0600,9424956
2022-10-07,189.4000,202.8000,187.6200,188.6800,8771383
2022-09-30,189.9500,194.4600,184.9354,187.4400,8973937
2022-09-23,203.8700,204.3200,186.9500,190.5200,9101707
2022-09-16,220.7600,223.4100,203.4550,206.2800,10098493
2022-09-09,204.3400,221.8900,201.1500,221.3200,6905783
2022-09-02,209.2700,211.7500,200.1870,203.6700,8341101
2022-08-26,221.1300,225.3800,210.9400,211.0900,9620193
2022-08-19,237.0300,239.6400,223.5550,224.7800,7776396
2022-08-12,241.0000,245.3600,232.4350,238.3700,9061226
2022-08-05,227.3100,244.9900,226.5700,240.3200,9451770
2022-07-29,213.2100,231.2600,212.2700,230.1700,12243091
2022-07-22,211.4300,225.4400,203.3100,211.8500,14874919
2022-07-15,207.4800,211.1700,196.1000,210.9200,7985211
2022-07-08,203.0600,211.2200,200.1200,208.8100,5633723
2022-07-01,208.8000,211.4700,197.6100,206.1000,8902837
2022-06-24,195.6350,209.8450,191.9000,209.6700,8324483
2022-06-17,199.0000,200.2400,186.8300,192.0800,15385380
2022-06-10,221.4500,222.8400,203.6600,205.2700,7029401
2022-06-03,228.4000,230.0000,212.2000,217.7900,8096810
2022-05-27,222.2800,229.8900,214.8800,229.1600,9177406
2022-05-20,221.1200,226.2900,212.9050,219.0700,8466704
2022-05-13,221.5500,224.6800,206.6000,223.6900,12984672
2022-05-06,239.9900,246.9900,221.0700,224.8500,12266606
2022-04-29,250.2900,259.7200,235.0700,239.3000,15646589
2022-04-22,278.9900,308.0000,251.5200,252.3400,15276971
2022-04-14,286.2800,287.1500,276.1900,279.7000,5246461
2022-04-08,306.5000,308.9700,283.2500,289.8600,7274051
2022-04-01,286.0400,307.8500,285.3200,305.5400,9701257
2022-03-25,287.6600,290.0900,273.6500,286.8700,7690454
2022-03-18,272.3400,291.2000,262.5300,290.1100,13088734
2022-03-11,300.5000,304.6800,268.9200,273.6900,11572362
2022-03-04,290.2100,304.2756,286.4700,302.2800,9133205
2022-02-25,278.1200,293.6200,266.0200,293.5100,8004375
2022-02-18,283.2400,292.3600,279.0300,280.7800,7771431
2022-02-11,284.4100,294.9800,277.8100,283.1600,11061608
2022-02-04,276.2300,295.2600,273.8100,285.7300,10975277
2022-01-28,264.6200,275.0100,254.2000,271.7900,16286945
2022-01-21,301.3700,304.4300,267.3000,269.5300,12526242
2022-01-14,321.1800,328.1600,303.8900,307.7400,9978394
2022-01-07,358.6500,362.0000,323.2300,324.2900,8138116
2021-12-31,363.4600,369.2100,358.7900,359.3000,4872389
2021-12-23,330.3800,365.6700,326.0600,363.9400,5693034
2021-12-17,344.7400,345.7700,323.7900,337.4000,9842594
2021-12-10,321.2400,346.0800,314.0000,344.9600,9800768
2021-12-03,332.8137,339.6700,313.6900,321.6300,9686672
2021-11-26,348.0000,349.0000,328.0400,329.2300,6599156
2021-11-19,355.5100,364.2200,346.0000,348.6500,6087343
2021-11-12,366.0200,368.1400,348.6500,354.9300,5324849
2021-11-05,361.6900,369.6900,353.9600,364.9500,6869276
2021-10-29,340.1900,362.6700,336.7600,361.1300,8290258
2021-10-22,330.3300,345.1600,323.0448,341.5200,10288432
2021-10-15,326.5000,333.4500,321.8800,331.5000,6943375
2021-10-08,1000.0600,1001.1479,323.6000,328.5400,7277723
2021-10-01,1039.8900,1039.9900,976.0000,1009.5000,2989174
2021-09-24,1024.4000,1051.9000,1000.0500,1043.3300,2960268
2021-09-17,1031.4300,1047.4250,1011.0001,1037.2700,2871058
2021-09-10,1073.2600,1087.0100,1013.0000,1023.4700,2210765
2021-09-03,1041.1700,1077.0800,1041.1700,1071.7700,1846088
2021-08-27,1051.7200,1059.8050,1034.0100,1036.5200,2345819
2021-08-20,1004.2100,1061.8297,999.4900,1043.8200,2405124
2021-08-13,1033.0900,1036.0500,986.6700,1003.0400,2415021
2021-08-06,995.9900,1030.4822,986.0300,1030.0200,2119514
2021-07-30,969.8300,995.0900,954.2500,991.4600,1945609
2021-07-23,944.0000,987.2700,926.4800,976.4600,3550766
2021-07-16,952.3400,965.0500,946.5200,950.1100,1761681
2021-07-09,942.5500,960.8700,927.4700,950.7800,1869710
2021-07-02,909.7800,939.4700,904.5000,938.1600,2071792
2021-06-25,884.8600,913.7100,875.5800,908.3500,2130846
2021-06-18,862.2900,891.2700,859.6400,878.8600,2628836
2021-06-11,835.1600,864.3000,826.1900,864.2700,1980521
2021-06-04,852.7700,852.7700,811.1100,831.4500,1775197
2021-05-28,833.0500,854.3200,829.1950,842.1800,3728916
2021-05-21,828.7800,843.0100,797.7100,824.9900,3288433
2021-05-14,859.0300,862.0000,804.2700,833.3800,2314691
2021-05-07,873.4700,874.9900,825.6600,857.0900,2436137
2021-04-30,866.4400,875.8300,855.2700,865.0000,2528083
2021-04-23,808.7700,893.7900,802.5200,875.5300,5358433
2021-04-16,778.1300,813.4000,777.3150,812.5700,2087802
2021-04-09,750.2100,786.3200,750.2100,784.4800,1975562
2021-04-01,729.4500,758.0700,714.5200,747.6000,1948852
2021-03-26,707.7200,731.8400,693.6200,730.7500,2284975
2021-03-19,727.3200,741.5000,695.0600,707.4900,2618390
2021-03-12,705.3500,738.9800,682.4000,733.9900,3055520
2021-03-05,749.0400,760.7700,687.2400,713.3700,3025701
2021-02-26,751.7900,759.6700,726.3100,736.8000,2852870
2021-02-19,810.0000,812.7900,749.6800,750.1500,2436139
2021-02-12,768.2600,808.4200,761.8600,807.8100,2316488
2021-02-05,752.0000,768.4900,740.0000,762.2500,2884331
2021-01-29,747.4100,778.2400,735.6400,747.6400,4091106
2021-01-22,785.0900,802.0000,743.5300,744.0800,3616437
2021-01-15,818.4300,824.0000,777.0000,778.4200,3289987
2021-01-08,825.8400,825.8400,786.8600,818.7500,2643677
2020-12-31,818.2100,822.1500,797.2200,818.1000,1417770
2020-12-24,778.0100,826.8100,768.1800,807.0000,2070305
2020-12-18,764.0000,790.8000,755.0000,789.0900,2700210
2020-12-11,778.0000,780.5300,745.8800,760.0000,2574084
2020-12-04,725.4100,781.8950,721.0000,780.3400,2988327
2020-11-27,731.4800,735.5700,713.0700,729.8200,1672642
2020-11-20,760.0000,764.0400,723.4900,730.7400,2108920
2020-11-13,755.7800,792.5400,736.1200,753.3800,2988806
2020-11-06,680.6200,737.3950,669.2900,733.8700,3110055
2020-10-30,727.0800,729.7654,653.0000,667.0800,3285450
2020-10-23,755.2500,771.6200,722.5900,735.4800,2183690
2020-10-16,748.7400,766.1800,716.2800,752.6800,3899490
2020-10-09,699.1000,741.2700,696.2950,738.1900,1991396
2020-10-02,685.0000,718.4273,680.0300,696.2800,2773373
2020-09-25,648.1000,677.9200,633.2900,673.7300,3583251
2020-09-18,712.4100,726.1575,649.4216,655.5700,3700209
2020-09-11,710.0000,728.6900,692.0250,702.5400,2612999
2020-09-04,723.1700,778.8300,717.7529,735.2800,4115103
2020-08-28,699.0000,729.9500,689.2900,727.0100,3047383
2020-08-21,685.0200,699.0000,684.3400,693.8800,2150892
2020-08-14,684.7400,694.0000,671.6243,684.5200,1686736
2020-08-07,685.7500,697.5650,676.0900,685.8500,2066878
2020-07-31,673.0700,704.0000,668.0800,685.4400,2883371
2020-07-24,645.4400,699.7199,631.5700,675.3300,4897900
2020-07-17,579.1600,654.8000,566.2100,650.7400,4219992
2020-07-10,588.8800,591.3700,567.5100,575.8700,2053823
2020-07-02,553.5100,583.4400,544.1600,580.4800,2151364
2020-06-26,588.2600,596.3000,543.0300,549.8500,3290327
2020-06-19,546.5000,595.3400,544.8700,587.5300,3217424
2020-06-12,590.6000,593.7200,545.5200,558.4100,3236690
2020-06-05,574.8000,601.2100,559.1800,592.7600,3463859
2020-05-29,575.0000,585.6100,549.3500,580.0300,3162380
2020-05-22,531.5200,563.1300,529.4300,562.8000,2658215
2020-05-15,532.0000,540.7000,501.1300,520.4100,3030193
2020-05-08,497.4000,544.4400,495.5500,537.7700,3364562
2020-05-01,522.4500,526.1700,492.0000,498.8600,3050080
2020-04-24,523.5000,529.5000,488.0000,514.9300,3684138
2020-04-17,496.2400,528.1000,488.1700,526.3300,4989740
2020-04-09,489.4900,524.3400,477.0300,503.7900,5195553
2020-04-03,490.0000,509.4000,450.0000,462.4700,5569764
2020-03-27,382.0000,506.4000,360.5000,490.4100,8489847
2020-03-20,416.3200,447.5100,368.0600,394.1900,8941452
2020-03-13,515.1400,538.9400,432.5700,470.9800,6698350
2020-03-06,535.9500,583.7200,532.2200,555.1400,4700427
2020-02-28,590.4500,596.4300,518.5600,533.9600,5488921
2020-02-21,601.3300,619.0000,596.1400,613.0800,2651609
2020-02-14,578.8700,604.3400,576.6900,603.3600,2691044
2020-02-07,562.3000,584.9900,558.5900,579.4300,3100392
2020-01-31,571.9100,577.7100,555.0300,559.7800,4421484
2020-01-24,598.2900,615.0000,583.8300,589.2000,4244959
2020-01-17,600.4900,606.9200,593.0600,600.0300,2567775
2020-01-10,590.0000,616.5600,573.7400,598.7200,4871726
2020-01-03,598.0000,600.9900,582.1600,593.3400,1778876
2019-12-27,592.0000,601.6000,588.3100,597.8800,1452050
2019-12-20,585.0000,596.0400,582.0200,591.3100,3451165
2019-12-13,583.7400,586.3500,572.5700,579.6500,2278852
2019-12-06,592.0000,592.9000,575.8800,585.5700,2507031
2019-11-29,572.1800,594.1700,570.7300,592.9000,2569538
2019-11-22,569.0000,582.9900,562.4200,569.4900,2921328
2019-11-15,545.1000,569.5500,540.1700,569.5400,2969443
2019-11-08,562.5100,568.7900,547.3000,548.9500,2473887
2019-11-01,548.2200,564.7100,546.0100,559.3700,2346548
2019-10-25,564.2100,565.8400,534.9100,549.2700,3416890
2019-10-18,518.6400,569.9800,518.0600,566.2500,4202486
2019-10-11,528.4400,530.6100,508.5400,518.0300,2282855
2019-10-04,535.9300,544.0600,502.0100,529.1800,2940081
2019-09-27,529.4600,549.0000,526.4200,533.7300,3679158
2019-09-20,518.7800,538.0000,514.0400,531.1600,2769652
2019-09-13,504.0800,527.9800,488.0000,523.2200,3319582
2019-09-06,505.2300,513.0000,489.3400,505.2600,2629357
2019-08-30,489.8600,513.6500,482.6000,511.3400,2644638
2019-08-23,503.5000,504.8200,482.0000,484.5800,3188998
2019-08-16,513.0000,520.9700,493.4100,495.4500,2961727
2019-08-09,501.2500,519.6400,486.8600,515.5000,2862390
2019-08-02,528.5900,535.0900,509.4200,513.6000,2712481
2019-07-26,534.0000,543.8100,523.9600,527.6300,3004476
2019-07-19,529.0300,544.8500,514.2600,528.8100,4285310
2019-07-12,534.6300,537.8200,520.5100,526.2500,3063959
2019-07-05,532.0000,540.4600,523.2100,537.2500,1930417
2019-06-28,528.0000,530.8700,509.5300,524.5500,2821315
2019-06-21,498.5000,533.8200,498.0000,527.2300,3974261
2019-06-14,500.6000,516.5200,491.0000,496.5400,3873128
2019-06-07,462.8400,499.8750,455.1500,499.0400,4438962
2019-05-31,475.3500,483.6900,462.9400,464.8500,2931345
2019-05-24,486.6500,493.0000,467.6400,476.5300,3654447
2019-05-17,482.5100,499.7900,476.6000,490.1400,2986012
2019-05-10,497.1400,508.8900,482.5800,495.3100,4124928
2019-05-03,520.0000,522.0000,496.0000,507.9400,3670359
2019-04-26,499.9000,524.3900,486.6600,519.1100,9613593
2019-04-18,585.4400,586.3300,521.6700,528.0600,5536049
2019-04-12,574.4600,589.3200,567.6000,582.8500,2265447
2019-04-05,575.0000,580.2500,559.8000,575.7200,2888373
2019-03-29,561.0000,573.2300,552.0100,570.5800,2099474
2019-03-22,558.4700,579.2300,553.0900,561.2600,2863338
2019-03-15,536.6900,560.9900,535.0200,558.2100,3362002
2019-03-08,559.0100,562.0000,523.6800,533.7600,2670527
2019-03-01,555.0000,564.3100,541.5100,558.5500,2980967
2019-02-22,543.0700,557.7700,541.3400,551.8600,2369820
2019-02-15,521.6900,548.6100,520.0000,548.5000,3408928
2019-02-08,522.5700,527.8200,501.9900,517.0500,2808616
2019-02-01,509.1000,528.0000,486.6400,524.6500,4243521
2019-01-25,537.0600,539.6500,508.8300,515.0400,4166476
2019-01-18,501.0000,543.7500,499.0400,542.5500,4162018
2019-01-11,472.0000,519.7200,471.0500,505.3200,4880907
2019-01-04,477.1400,483.2600,446.4600,471.6800,3275537
2018-12-28,441.5100,479.0700,430.2400,471.2000,3023017
2018-12-21,490.4900,493.3900,445.3800,446.0200,5446161
2018-12-14,491.1900,526.1500,482.2500,491.8100,3611012
2018-12-07,541.8600,548.9800,488.1300,491.6900,3996652
2018-11-30,495.9400,534.0000,489.0000,530.8700,3705342
2018-11-23,517.4800,519.4600,462.0100,489.5700,3004869
2018-11-16,531.3000,532.9800,485.4800,518.5400,3606962
2018-11-09,516.8200,546.0600,502.8800,532.5600,4026836
2018-11-02,495.3800,529.0000,467.0700,516.2200,5342519
2018-10-26,504.6500,513.5800,475.4400,486.8900,5493251
2018-10-19,529.0700,548.1100,502.3800,504.2600,5910680
2018-10-12,546.4300,548.0000,500.0000,532.0200,5931968
2018-10-05,575.1500,581.1200,540.3300,548.7100,3598605
2018-09-28,556.3600,575.4100,553.0800,574.0000,2740292
2018-09-21,566.9500,567.5000,552.6300,556.7700,3064505
2018-09-14,540.3200,572.9600,539.0000,568.3600,2451215
2018-09-07,559.0000,560.4900,533.9600,537.9600,2587160
2018-08-31,543.6600,560.3900,540.7600,560.0000,2460366
2018-08-24,527.0400,542.1300,518.8200,541.5200,2004164
2018-08-17,522.6100,530.3100,516.1700,524.9200,2399172
2018-08-10,522.4000,528.7500,515.1800,521.0200,2019944
2018-08-03,518.7100,525.0000,498.6600,522.6000,3511064
2018-07-27,516.7800,539.3000,511.4700,519.2100,4275636
2018-07-20,524.3300,538.9800,512.4200,516.7800,5499826
2018-07-13,498.7300,532.3000,492.4400,524.3400,5059002
2018-07-06,476.4800,498.0600,471.8000,495.4600,2318063
2018-06-29,480.3500,490.9800,467.9800,478.4800,3260436
2018-06-22,488.7200,494.0000,482.1600,483.2100,2830402
2018-06-15,484.6000,496.9200,483.9000,490.4900,4414499
2018-06-08,480.0000,494.0700,472.5800,484.6000,5236160
2018-06-01,453.2900,480.0000,449.6400,479.2500,5218625
2018-05-25,462.1000,467.4000,450.0000,456.5600,2935635
2018-05-18,469.5600,471.7500,453.1100,458.7900,3225810
2018-05-11,461.0000,472.7800,459.2400,468.3500,3340069
2018-05-04,448.6100,461.3200,438.0700,460.4200,3647497
2018-04-27,457.0000,459.0000,429.0400,447.0300,4100503
2018-04-20,419.7000,473.7900,417.6800,456.2700,8461005
2018-04-13,400.8900,421.3100,400.0600,414.6300,3046360
2018-04-06,412.2600,414.8700,393.5700,396.5500,4636897
2018-03-29,407.7800,421.9200,397.2100,412.8300,3460156
2018-03-23,433.2800,436.1000,398.8100,399.1500,3354490
2018-03-16,440.5300,445.1000,433.8100,435.8600,3190525
2018-03-09,413.2200,444.9600,412.3600,440.4600,3017532
2018-03-02,430.0000,436.2100,406.1700,417.3900,3154225
2018-02-23,415.5100,427.7500,415.4600,427.5100,2496657
2018-02-16,395.5000,421.1300,391.6100,415.9800,2766018
2018-02-09,415.6700,417.0000,380.0000,392.9100,5737143
2018-02-02,441.7700,445.9000,416.2700,416.9600,4233509
2018-01-26,435.0000,452.0000,417.0000,440.2400,5371505
2018-01-19,422.0000,436.5700,417.0000,433.2300,3351253
2018-01-12,378.7200,426.9800,377.2100,419.0400,6424474
2018-01-05,367.8900,389.4800,365.1100,379.0100,3024082
2017-12-29,361.8900,369.7300,360.0400,364.9400,1714626
2017-12-22,372.0800,375.3000,359.7800,363.1600,3410258
2017-12-15,378.3400,379.7000,359.7500,369.8700,5723048
2017-12-08,399.8300,400.0000,365.6000,379.6100,5775716
2017-12-01,399.0000,405.0500,388.2500,396.6600,5796291
2017-11-24,392.4800,398.9500,390.2900,398.1500,2174396
2017-11-17,388.8500,400.0000,386.3200,392.4800,3195988
2017-11-10,383.1400,393.5100,383.0000,389.1500,3166790
2017-11-03,373.9900,386.5850,370.4800,384.2500,3409904
2017-10-27,372.5000,382.1500,368.4800,373.7800,4765886
2017-10-20,358.2300,374.8900,350.0000,369.5800,5624138
2017-10-13,363.5400,365.7700,352.8000,362.2900,3401552
2017-10-06,1049.1000,1094.5500,360.2000,361.4700,2045509
2017-09-29,1034.7800,1048.7600,1013.3900,1045.8800,1011215
2017-09-22,1041.1700,1053.0000,1022.2000,1031.5200,1003671
2017-09-15,1043.1500,1054.0000,1036.0300,1038.0300,1262138
2017-09-08,1007.9400,1054.7700,1007.0000,1042.5900,1041406
2017-09-01,981.9800,1008.6200,977.0100,1006.7500,1300279
2017-08-25,982.0500,997.9992,974.4147,978.6300,1395216
2017-08-18,951.0000,993.0000,951.0000,984.3100,1882098
2017-08-11,929.7100,945.7500,927.6200,942.2500,1268995
2017-08-04,943.5100,945.9900,923.6800,931.0700,1556360
2017-07-28,926.7900,953.6600,921.0000,941.2000,2035686
2017-07-21,954.9200,974.6557,925.7000,927.4700,2819522
2017-07-14,943.5000,955.5600,937.1500,951.7500,1459227
2017-07-07,940.9600,948.1900,920.5700,944.2700,978790
2017-06-30,952.3600,954.7900,922.4900,935.3700,1607479
2017-06-23,918.9100,963.5400,918.4800,948.9400,2088261
2017-06-16,911.0000,918.0000,876.5000,914.8400,2163069
2017-06-09,921.2600,937.1500,906.2150,916.3400,1260963
2017-06-02,906.1000,927.5000,903.1000,924.6900,1112082
2017-05-26,877.0000,914.7600,876.0900,910.3600,1421004
2017-05-19,841.8700,874.5400,841.8700,870.3300,1553262
2017-05-12,850.0000,851.6400,837.2600,843.7200,1477297
2017-05-05,838.5800,851.0000,836.3750,850.5400,963918
2017-04-28,817.0000,844.4600,813.1700,835.8700,1805203
2017-04-21,768.9200,817.2000,753.3800,813.4300,1792414
2017-04-13,765.0100,769.5500,760.6250,764.7900,1002873
2017-04-07,765.6400,775.9100,759.3400,767.1200,1397238
2017-03-31,755.4300,770.2800,753.2000,766.4700,1404678
2017-03-24,747.5700,761.5100,742.5100,758.0000,1587698
2017-03-17,733.1300,752.2000,727.3800,749.8300,2225121
2017-03-10,740.6800,742.9600,726.7900,734.1600,1667874
2017-03-03,737.3700,746.2800,729.6100,744.7900,1490490
2017-02-24,725.0000,738.8000,723.5700,736.8600,1310805
2017-02-17,705.0000,727.3550,700.9801,724.6600,1547530
2017-02-10,700.0500,709.5399,696.7100,705.5200,1587953
2017-02-03,687.4000,702.9500,683.6550,702.1300,1729917
2017-01-27,657.5400,700.4200,651.5700,691.2900,2851732
2017-01-20,664.5100,667.9950,654.1000,656.7500,968076
2017-01-13,635.1900,688.6400,635.1900,664.7100,2122096
2017-01-06,635.9400,642.1800,624.7200,636.1100,1383118
2016-12-30,643.0400,647.2000,632.2500,634.1700,705432
2016-12-23,639.5700,644.6800,629.9600,640.7500,1215009
2016-12-16,623.8100,652.2000,623.8100,641.3900,2336903
2016-12-09,637.3000,638.5200,610.7100,625.2100,1946319
2016-12-02,656.9400,658.6350,628.1100,636.6400,2458006
2016-11-25,658.2200,663.6400,637.4900,656.5100,1707962
2016-11-18,621.0000,657.9999,618.6800,654.8900,1766724
2016-11-11,678.0300,688.1700,616.8000,621.7600,2821348
2016-11-04,665.7900,678.7800,658.3700,671.4200,1450389
2016-10-28,685.0600,687.4800,657.7200,666.5500,1524250
2016-10-21,715.2800,723.3100,675.9200,678.0200,2978576
2016-10-14,718.7600,727.2500,706.3800,714.9100,1019315
2016-10-07,721.5600,723.8400,712.9800,718.0400,840894
2016-09-30,708.1900,727.1300,704.0500,724.8300,1384419
2016-09-23,691.7400,719.0600,690.6100,710.2200,1392376
2016-09-16,675.3500,687.9700,670.5000,686.3700,1420370
2016-09-09,689.9900,694.9050,676.0300,676.2200,726677
2016-09-02,685.4800,693.4500,681.3900,688.3700,1003580
2016-08-26,688.0100,698.9900,682.6200,685.2900,871141
2016-08-19,692.6400,697.2050,679.1000,687.6700,726680
2016-08-12,692.3300,700.6500,688.5000,690.9200,814290
2016-08-05,693.9700,700.0000,684.0000,693.3300,1042158
2016-07-29,686.4500,697.1400,681.0850,695.7600,1321501
2016-07-22,672.9100,720.0050,665.1250,689.3700,2791493
2016-07-15,681.2600,681.5900,668.1615,670.3800,1317835
2016-07-08,664.8700,680.5000,661.6700,678.8400,926935
2016-07-01,642.0400,667.4900,625.4190,666.3100,1626442
2016-06-24,648.4200,661.9400,642.2800,644.8200,1555778
2016-06-17,637.2400,648.7700,635.3800,641.7400,1462705
2016-06-10,636.5300,651.5800,631.3701,641.5900,1143836
2016-06-03,639.1300,640.0000,627.4900,636.8400,1435421
2016-05-27,631.5900,644.8100,624.4500,636.6500,1350565
2016-05-20,629.1000,638.9899,613.0800,632.5800,1635589
2016-05-13,617.1300,637.4900,617.1300,628.8100,1453096
2016-05-06,627.7800,635.3800,611.2300,618.9600,1604444
2016-04-29,632.9200,644.9100,620.0000,626.3600,1511340
2016-04-22,624.5700,654.8800,617.2300,638.1500,2396641
2016-04-15,623.0400,630.6700,618.8000,624.2200,1297222
2016-04-08,607.5000,628.5400,603.2800,619.7700,1736026
2016-04-01,585.7000,607.7500,580.4600,606.5000,1522488
2016-03-24,582.0000,595.9800,575.8200,583.3100,1348081
2016-03-18,580.0600,595.9850,561.0200,583.0500,2583092
2016-03-11,570.4500,584.3000,565.0200,580.4500,1473331
2016-03-04,566.4700,576.0000,561.3900,570.6500,2235035
2016-02-26,549.0000,570.1100,543.4000,567.4700,1964452
2016-02-19,536.0000,547.0500,525.6400,546.3400,1162946
2016-02-12,530.5600,534.5200,502.0100,531.2800,2008283
2016-02-05,539.0000,554.4300,532.0700,536.2400,1953276
2016-01-29,563.8800,570.6050,520.5000,540.8500,2176499
2016-01-22,558.5400,580.0000,538.0200,566.1100,2490140
2016-01-15,540.5600,572.0100,530.7900,557.2500,2887723
2016-01-08,547.1600,556.7400,533.0100,536.5400,2325834
2015-12-31,546.5800,556.6000,542.5700,546.1600,803319
2015-12-24,536.3900,549.0000,533.7500,547.4500,789368
2015-12-18,522.9700,547.9400,521.1000,534.1800,1938679
2015-12-11,520.0000,529.8800,508.9900,523.4700,1634295
2015-12-04,520.9000,524.8300,504.0500,521.4000,1329519
2015-11-27,515.6900,521.9500,512.7800,519.2400,918384
2015-11-20,498.3300,516.9000,497.2200,516.5700,1417229
2015-11-13,500.9500,504.5200,495.3800,498.7900,1405029
2015-11-06,497.1000,506.9000,495.0600,500.9600,1291660
2015-10-30,499.5600,504.9700,492.2200,496.6000,1326445
2015-10-23,467.5600,519.9800,467.3600,500.0300,3355362
2015-10-16,468.4400,468.5600,447.0000,467.3300,1746613
