timestamp;open;high;low;close;volume;company_id
2023-09-15;337.2400;340.8600;329.6500;330.2200;108640058;2
2023-09-08;329.0000;336.1600;328.6600;334.2700;74018792;2
2023-09-01;325.6600;331.9900;321.7220;328.6600;90668160;2
2023-08-25;317.9300;332.9800;317.0400;322.9800;106273900;2
2023-08-18;321.3900;325.0900;311.5508;316.4800;102513461;2
2023-08-11;328.3700;331.1100;319.2100;321.0100;106911584;2
2023-08-04;336.9200;338.5400;325.9500;327.7800;113690368;2
2023-07-28;345.8500;351.8900;329.0500;338.3700;194860778;2
2023-07-21;345.6780;366.7800;339.8300;343.7700;228153310;2
2023-07-14;334.6000;351.4300;327.0000;345.2400;138404817;2
2023-07-07;339.1900;342.9900;334.7276;337.2200;80091428;2
2023-06-30;333.7200;342.7300;328.4900;340.5400;109964013;2
2023-06-23;339.3100;342.0800;332.0700;335.0200;98196871;2
2023-06-16;328.5800;351.4700;325.1600;342.3300;158712883;2
2023-06-09;335.2200;338.5599;322.5000;326.7900;128227063;2
2023-06-02;335.2300;337.5000;324.7200;335.4000;127697548;2
2023-05-26;318.6000;333.4000;312.6100;332.8900;158230100;2
2023-05-19;309.0950;319.0400;307.5900;318.3400;122204598;2
2023-05-12;310.1300;313.0000;306.0900;308.9700;124192361;2
2023-05-05;306.9700;311.9700;303.4000;310.6500;120776259;2
2023-04-28;282.0900;308.9300;275.3700;307.2600;219796618;2
2023-04-21;289.9300;291.7550;283.0608;285.7600;106024017;2
2023-04-14;289.2080;289.9000;281.6400;286.1400;122993610;2
2023-04-06;286.5200;292.0800;282.0300;291.6000;102542745;2
2023-03-31;280.5000;289.2700;272.0451;288.3000;131625277;2
2023-03-24;276.9800;281.0600;269.5191;280.5700;177709524;2
2023-03-17;247.4000;283.3300;245.7300;279.4300;237347572;2
2023-03-10;256.4250;260.1200;247.6000;248.5900;117910562;2
2023-03-03;252.4600;255.6200;245.6100;255.2900;126840033;2
2023-02-24;254.4800;256.8400;248.1000;249.2200;105098500;2
2023-02-17;267.6400;274.9700;256.0000;258.0600;170244679;2
2023-02-10;257.4400;276.7600;254.7800;263.1000;196239002;2
2023-02-03;244.5100;264.6900;242.2000;258.3500;152686042;2
2023-01-27;241.1000;249.8300;230.9000;248.1600;198648466;2
2023-01-20;237.9700;242.3800;230.6800;240.2200;123872791;2
2023-01-13;226.4500;239.9000;226.4100;239.2300;131675747;2
2023-01-06;243.0800;245.7500;219.3500;224.9300;159562627;2
2022-12-30;238.7000;241.9200;234.1700;239.8200;75854917;2
2022-12-23;244.8600;245.6150;233.8700;238.7300;128396491;2
2022-12-16;247.4450;263.9150;243.5100;244.6900;229942973;2
2022-12-09;252.0100;253.8190;242.2050;245.4200;109602043;2
2022-12-02;246.0800;256.1200;238.2100;255.0200;137930867;2
2022-11-25;241.4300;248.7000;240.7100;247.4900;74769633;2
2022-11-18;241.9850;247.0000;237.6300;241.2200;137343796;2
2022-11-11;221.9900;247.9900;221.2800;247.1100;170431704;2
2022-11-04;233.7600;235.7400;213.4310;221.3900;170779529;2
2022-10-28;243.7600;251.0400;225.7800;235.8700;223443932;2
2022-10-21;235.8200;243.9300;234.2900;242.1200;122568305;2
2022-10-14;233.0500;237.2400;219.1300;228.5600;154871905;2
2022-10-07;235.4100;250.5800;233.1700;234.2400;142125397;2
2022-09-30;237.0450;242.3300;232.7300;232.9000;146921666;2
2022-09-23;242.4650;247.6600;235.2000;237.9200;147215927;2
2022-09-16;265.7800;267.4500;242.0627;244.7400;147336678;2
2022-09-09;256.2000;265.2300;251.9400;264.4600;87823670;2
2022-09-02;265.8500;267.4000;254.4700;256.0600;113799087;2
2022-08-26;282.0800;282.4600;267.9800;268.0900;104858212;2
2022-08-19;291.0000;294.1800;285.5600;286.1500;92198119;2
2022-08-12;284.0500;291.9100;277.6100;291.9100;109536514;2
2022-08-05;277.8200;283.8000;272.3800;282.9100;102685912;2
2022-07-29;260.9950;282.0000;249.5700;280.7400;172010083;2
2022-07-22;259.7500;265.3300;253.3000;260.3600;113061843;2
2022-07-15;265.6500;266.5300;245.9400;256.7200;139761854;2
2022-07-08;256.1600;269.0550;254.7400;267.6600;87314678;2
2022-07-01;268.2050;268.3000;252.9000;259.5800;126633760;2
2022-06-24;250.2550;267.9800;249.5100;267.7000;115674192;2
2022-06-17;245.1100;255.3000;241.5100;247.6500;184152944;2
2022-06-10;272.0600;274.1800;252.5300;252.9900;120518929;2
2022-06-03;272.5300;277.6900;261.6000;270.0200;135187036;2
2022-05-27;255.4900;273.3400;253.4300;273.2400;142680141;2
2022-05-20;259.9550;268.3300;246.4400;252.5600;164627282;2
2022-05-13;270.0600;273.7500;250.0200;261.1200;221997169;2
2022-05-06;277.7100;290.8800;271.2700;274.7300;175633827;2
2022-04-29;273.2900;290.9800;270.0000;277.5200;211924047;2
2022-04-22;278.9100;293.3000;273.3800;274.0300;124741446;2
2022-04-14;291.7900;292.6100;279.3200;279.8300;115664768;2
2022-04-08;310.0900;315.1100;296.2800;296.9700;143204193;2
2022-04-01;304.3300;315.9500;304.3300;309.4200;148667745;2
2022-03-25;298.8900;305.5000;294.9000;303.6800;128192615;2
2022-03-18;280.3400;301.0000;275.8200;300.4300;175744631;2
2022-03-11;288.5300;289.6900;270.0000;280.0700;184358475;2
2022-03-04;294.3100;303.1300;287.1650;289.8600;157402366;2
2022-02-25;285.0000;297.6300;271.5200;297.3100;168916893;2
2022-02-18;293.7700;300.8700;286.3050;287.9300;160446684;2
2022-02-11;306.1700;311.9300;294.2200;295.0400;176800964;2
2022-02-04;308.9500;315.1200;299.9600;305.9400;202857381;2
2022-01-28;292.2000;308.5000;276.0500;308.2600;352537899;2
2022-01-21;304.0700;313.9093;295.6100;296.0300;180568678;2
2022-01-14;309.4850;323.4100;303.7500;310.2000;193141391;2
2022-01-07;335.3500;338.0000;310.0900;314.0400;174012812;2
2021-12-31;335.4600;344.3000;335.4300;336.3200;84417803;2
2021-12-23;320.0500;336.3900;317.5700;334.6900;97516470;2
2021-12-17;340.6800;343.7900;317.2500;323.8000;191737796;2
2021-12-10;323.9500;343.0000;319.2300;342.5400;146125332;2
2021-12-03;334.9400;339.2800;318.0300;323.0100;177395495;2
2021-11-26;344.6200;349.6700;328.1200;329.6800;107337225;2
2021-11-19;337.5400;345.1000;334.0340;343.1100;101090157;2
2021-11-12;337.3000;338.7200;329.9200;336.7200;106622220;2
2021-11-05;331.3550;338.7900;326.3700;336.0600;120621826;2
2021-10-29;309.3600;332.0000;306.4600;331.6200;159314433;2
2021-10-22;303.5700;311.0900;302.6900;309.1600;91315937;2
2021-10-15;292.9200;304.4500;292.3500;304.2100;113344507;2
2021-10-08;287.4000;296.6409;280.2500;294.8500;122462501;2
2021-10-01;296.1400;296.4700;281.2900;289.1000;155541590;2
2021-09-24;296.3300;300.9000;289.5200;299.3500;120872685;2
2021-09-17;297.5500;305.3200;294.0800;299.8700;134785958;2
2021-09-10;301.0050;302.1400;295.3800;295.7100;71791265;2
2021-09-03;301.1150;305.1900;300.1800;301.1400;92659391;2
2021-08-27;303.2450;305.6500;296.8300;299.7200;101283798;2
2021-08-20;293.1900;305.8400;288.6400;304.3600;135072369;2
2021-08-13;289.7500;292.9000;285.2000;292.8500;80543547;2
2021-08-06;286.3600;289.6300;283.7400;289.4600;80827209;2
2021-07-30;289.0000;290.1500;282.9500;284.9100;129074080;2
2021-07-23;278.9335;289.9900;274.4500;289.6700;129711825;2
2021-07-16;279.1570;284.1000;276.5800;280.7500;116956560;2
2021-07-09;278.0300;280.6945;274.3000;277.9400;103360847;2
2021-07-02;266.1850;278.0000;265.9100;277.6500;104384023;2
2021-06-25;259.8200;267.8500;257.9200;265.0200;117966870;2
2021-06-18;257.9000;262.3000;254.4200;259.4300;128993727;2
2021-06-11;249.9800;258.4868;249.8100;257.8900;107035149;2
2021-06-04;251.2300;251.6500;243.0000;250.7900;93208820;2
2021-05-28;247.7850;252.9400;247.5100;249.6800;99588636;2
2021-05-21;246.5500;248.3300;238.6000;245.1700;114541724;2
2021-05-14;250.8700;251.7300;238.0700;248.1500;153151228;2
2021-05-07;253.4000;254.3500;244.6900;252.4600;127807942;2
2021-04-30;261.6600;263.1900;249.0000;252.1800;169214799;2
2021-04-23;260.1900;261.7800;255.6400;261.1500;114067956;2
2021-04-16;254.7100;261.0000;254.6200;260.7400;124563138;2
2021-04-09;242.7600;255.9900;242.7000;255.8500;130514397;2
2021-04-01;236.5900;242.8400;231.1000;242.3500;123980920;2
2021-03-26;230.2700;241.0500;230.1400;236.4800;146927214;2
2021-03-19;234.9600;240.0550;229.3496;230.3500;164979946;2
2021-03-12;231.3700;239.1700;227.1300;235.7500;150656031;2
2021-03-05;235.9000;237.4700;224.2600;231.6000;168775377;2
2021-02-26;237.4200;237.9300;227.8800;232.3800;169414358;2
2021-02-19;245.0300;246.1300;240.1800;240.9700;90368267;2
2021-02-12;243.1500;245.9200;240.8100;244.9900;100112782;2
2021-02-05;235.0600;245.0900;232.4300;242.2000;129501505;2
2021-01-29;229.1200;242.6400;224.2200;231.9600;243806631;2
2021-01-22;213.7500;230.0700;212.6300;225.9500;129180335;2
2021-01-15;218.4700;218.9100;212.0300;212.6500;127375699;2
2021-01-08;222.5300;223.0000;211.9400;219.6200;147534431;2
2020-12-31;224.4500;227.1800;219.6800;222.4200;76380383;2
2020-12-24;217.5500;225.6300;217.2801;222.7500;89075493;2
2020-12-18;213.1000;220.8900;212.2400;218.5900;186710444;2
2020-12-11;214.3700;216.9500;209.1100;213.2600;137791151;2
2020-12-04;214.1000;217.3200;210.8350;214.3600;137074249;2
2020-11-27;210.9500;216.2700;208.1600;215.2300;95039045;2
2020-11-20;214.8700;217.7400;209.9300;210.3900;125116110;2
2020-11-13;224.4350;228.1200;209.7200;216.5100;158127280;2
2020-11-06;204.2900;224.3600;200.1200;223.7200;161978002;2
2020-10-30;213.8500;216.3399;199.6200;202.4700;193420153;2
2020-10-23;220.4150;222.3000;211.7000;216.2300;114335316;2
2020-10-16;218.7900;225.2100;216.0100;219.6600;141654870;2
2020-10-09;207.2200;215.8600;204.8200;215.8100;121950760;2
2020-10-02;210.8800;213.9900;205.5400;206.1900;150611695;2
2020-09-25;197.1900;209.0400;196.3800;207.8200;164800307;2
2020-09-18;204.2400;210.6500;196.2500;200.3900;167808757;2
2020-09-11;206.5000;214.8399;201.2400;204.0300;167684903;2
2020-09-04;227.0000;232.8600;205.1900;214.2500;206710590;2
2020-08-28;214.7900;231.1500;212.4300;228.9100;171999762;2
2020-08-21;209.6000;216.2500;208.9100;213.0200;132258021;2
2020-08-14;211.6700;211.8800;203.1400;208.9000;141752091;2
2020-08-07;211.5200;217.6400;210.3100;212.4800;217598950;2
2020-07-31;201.4700;205.1000;199.0100;205.0100;149372422;2
2020-07-24;205.0000;213.9400;197.5100;201.3000;230978319;2
2020-07-17;214.4800;215.8000;201.3900;202.8800;169559618;2
2020-07-10;208.8300;216.3800;207.9900;213.6700;158537665;2
2020-07-02;195.7800;208.0200;193.5500;206.2600;122405847;2
2020-06-26;195.7900;203.9500;194.8800;196.3300;182956736;2
2020-06-19;184.5800;199.2900;184.0100;195.1500;168517456;2
2020-06-12;185.9400;198.5200;184.4400;187.7400;203096094;2
2020-06-05;182.5400;187.7300;181.3500;187.2000;149429874;2
2020-05-29;186.3400;186.5000;176.6000;183.2500;151569299;2
2020-05-22;185.7500;186.6700;182.5400;183.5100;143226709;2
2020-05-15;183.1500;187.5100;175.6800;183.1600;196126640;2
2020-05-08;174.4900;185.0000;173.8000;184.6800;158579959;2
2020-05-01;176.5900;180.4000;169.3900;174.5700;212119968;2
2020-04-24;176.6300;178.7500;166.1100;174.5500;194621072;2
2020-04-17;164.3500;180.0000;162.3000;178.6000;238965670;2
2020-04-09;160.3200;170.0000;157.5800;165.1400;229630744;2
2020-04-03;152.4400;164.7800;150.0100;153.8300;290191457;2
2020-03-27;137.0100;156.6600;132.5200;149.7000;358866845;2
2020-03-20;140.0000;150.1500;135.0000;137.3500;421347734;2
2020-03-13;151.0000;161.9100;138.5800;158.8300;378231775;2
2020-03-06;165.3100;175.0000;156.0000;161.5700;313160520;2
2020-02-28;167.7700;174.8400;152.0000;162.0100;383019972;2
2020-02-21;185.6100;188.1800;177.2500;178.5900;143313345;2
2020-02-14;183.5800;190.7000;181.8500;185.3500;194512444;2
2020-02-07;170.4300;185.6300;170.4000;183.8900;167049170;2
2020-01-31;161.1500;174.0500;160.2000;170.2300;179845938;2
2020-01-24;166.6800;168.1900;164.4500;165.0400;97961146;2
2020-01-17;161.7600;167.4700;161.2600;167.1000;121822087;2
2020-01-10;157.0800;163.2200;156.5100;161.3400;112604365;2
2020-01-03;158.9900;160.7300;156.4500;158.6200;78506330;2
2019-12-27;158.1200;159.5500;157.1200;158.9600;59656712;2
2019-12-20;155.1100;158.4900;153.7500;157.4100;153142114;2
2019-12-13;151.0700;154.8900;150.3300;154.5300;100577839;2
2019-12-06;151.8100;151.8700;146.6500;151.7500;104537379;2
2019-11-29;150.0000;152.5000;149.9200;151.3800;74242278;2
2019-11-22;150.0700;151.3300;148.4600;149.5900;105652749;2
2019-11-15;145.3400;149.9900;144.7300;149.9700;93727027;2
2019-11-08;144.8300;145.9900;143.2000;145.9600;86277623;2
2019-11-01;144.4000;145.6700;142.6500;143.7200;131732463;2
2019-10-25;138.4500;141.1400;135.6100;140.7300;142631768;2
2019-10-18;139.6900;141.7900;136.5600;137.4100;107104735;2
2019-10-11;137.1400;141.0300;135.6200;139.6800;107510772;2
2019-10-04;138.0500;140.2500;133.2200;138.1200;123233428;2
2019-09-27;139.2300;140.6900;136.0300;137.7300;110281568;2
2019-09-20;135.8300;142.3700;135.6600;139.4400;135317290;2
2019-09-13;139.5900;139.7500;134.5100;137.3200;129776465;2
2019-09-06;136.6100;140.3800;135.7000;139.1000;83840107;2
2019-08-30;134.9900;139.1800;133.5500;137.8600;104909787;2
2019-08-23;137.8500;139.4900;132.8000;133.3900;117766903;2
2019-08-16;137.0700;138.8000;132.2500;136.1300;131659759;2
2019-08-09;133.3000;139.3800;130.7800;137.7100;159823950;2
2019-08-02;141.5000;141.5100;135.0800;136.9000;143400310;2
2019-07-26;137.4100;141.6800;137.3300;141.3400;101248083;2
2019-07-19;139.4400;140.6700;134.6700;136.6200;139389612;2
2019-07-12;136.4000;139.2200;135.3700;138.9000;102201981;2
2019-07-05;136.6300;137.7400;134.9700;137.0600;69662439;2
2019-06-28;137.0000;138.4000;132.7300;133.9600;124214457;2
2019-06-21;132.6300;137.7300;132.5300;136.9700;133967168;2
2019-06-14;132.4000;134.2400;130.7100;132.4500;102505844;2
2019-06-07;123.8500;132.2500;119.0100;131.4000;147636968;2
2019-05-31;126.9800;128.0000;123.3200;123.6800;89367881;2
2019-05-24;126.5200;128.2400;124.7400;126.2400;92123847;2
2019-05-17;124.1100;130.4600;123.0400;128.0700;139816701;2
2019-05-10;126.3900;128.5600;123.5700;127.1300;146827040;2
2019-05-03;129.9000;130.7000;125.5200;128.9000;119573665;2
2019-04-26;122.6200;131.3700;122.5700;129.8900;132620050;2
2019-04-18;120.9400;123.5200;120.1000;123.3700;77156295;2
2019-04-12;119.8100;120.9800;118.5800;120.9500;83159600;2
2019-04-05;118.9500;120.4300;118.1000;119.8900;99731237;2
2019-03-29;116.5600;118.7100;115.5200;117.9400;119632716;2
2019-03-22;116.1700;120.8200;116.0500;117.0500;160388610;2
2019-03-15;110.9900;117.2500;110.9800;115.9100;173532134;2
2019-03-08;113.0200;113.2500;108.8000;110.5100;111990712;2
2019-03-01;111.7600;113.2400;110.8800;112.5300;119359497;2
2019-02-22;107.7900;111.2000;106.2900;110.9700;96472580;2
2019-02-15;106.2000;108.3000;104.9700;108.2200;110757176;2
2019-02-08;102.8700;107.2700;102.7700;105.6700;130472196;2
2019-02-01;106.2600;106.4800;102.1700;102.7800;201611213;2
2019-01-25;106.7500;107.8800;104.8600;107.1700;112628578;2
2019-01-18;101.9000;107.9000;101.2600;107.7100;155699162;2
2019-01-11;101.6400;104.8800;100.9800;102.8000;157833149;2
2019-01-04;101.2900;102.5100;97.2000;101.9300;155142140;2
2018-12-28;97.6800;102.4100;93.9600;100.3900;183237806;2
2018-12-21;105.4100;106.8800;97.4600;98.2300;356050950;2
2018-12-14;104.8000;111.2700;103.8900;106.0300;197742990;2
2018-12-07;113.0000;113.4200;104.3000;104.8200;174082124;2
2018-11-30;104.7900;111.3300;104.5800;110.8900;170037931;2
2018-11-23;108.2700;108.5600;99.3500;103.0700;150780076;2
2018-11-16;109.4200;109.9600;103.9100;108.2900;180498817;2
2018-11-09;106.3700;112.2400;105.9000;109.5700;147847424;2
2018-11-02;108.1100;108.7000;100.1100;106.1600;242639657;2
2018-10-26;109.3200;110.5400;101.5900;106.9600;251383718;2
2018-10-19;108.9100;111.8100;106.9500;108.6600;155518177;2
2018-10-12;111.6600;113.0800;104.2000;109.5700;228861873;2
2018-10-05;114.7500;116.1800;110.6400;112.1300;120208912;2
2018-09-28;113.0300;115.1000;112.2200;114.3700;110093609;2
2018-09-21;113.6900;115.2900;111.0400;114.2600;159580089;2
2018-09-14;108.8400;113.7300;108.3600;113.3700;109098713;2
2018-09-07;110.8500;111.9600;107.2300;108.2100;101483263;2
2018-08-31;109.2700;112.7800;108.5100;112.3300;105653318;2
2018-08-24;107.5100;108.5600;105.7800;108.4000;94198444;2
2018-08-17;109.2400;109.7500;106.6900;107.5800;104691805;2
2018-08-10;108.1200;110.1600;107.5600;109.0000;83694598;2
2018-08-03;107.1900;108.0900;104.7600;108.0400;130716035;2
2018-07-27;106.3000;111.1500;106.1300;107.6800;155199034;2
2018-07-20;105.4000;108.2000;103.8900;106.2700;173393038;2
2018-07-13;101.6500;105.6000;101.1000;105.4300;106139197;2
2018-07-06;98.1000;101.4300;98.0000;101.1600;72446825;2
2018-06-29;100.0000;100.1100;97.2600;98.6100;148332848;2
2018-06-22;100.0100;102.5200;99.4200;100.4100;140541209;2
2018-06-15;101.0100;102.0300;100.0700;100.1300;162739393;2
2018-06-08;101.2600;102.6900;100.3800;101.6300;122316267;2
2018-06-01;97.8400;100.8600;97.2300;100.7900;113626024;2
2018-05-25;97.0000;98.9800;96.3200;98.3600;101128083;2
2018-05-18;97.9200;98.6900;95.8300;96.3600;96545432;2
2018-05-11;95.1700;97.9500;95.0500;97.7000;114220453;2
2018-05-04;96.3300;96.4000;92.4500;95.1600;154077356;2
2018-04-27;95.7400;97.9000;90.2800;95.8200;181387708;2
2018-04-20;94.0700;97.0700;93.4200;95.0000;122809288;2
2018-04-13;91.0400;94.1800;90.6200;93.0800;133450878;2
2018-04-06;90.4700;93.0700;87.5100;90.2300;189087091;2
2018-03-29;90.6100;95.1400;88.4000;91.2700;207104405;2
2018-03-23;93.7400;94.0500;87.0800;87.1800;157031195;2
2018-03-16;96.5000;97.2400;92.8300;94.6000;164964544;2
2018-03-09;92.3400;96.5400;92.2600;96.5400;133800312;2
2018-03-02;94.4000;95.8400;90.8600;93.0500;154581506;2
2018-02-23;91.4800;94.0700;91.0100;94.0600;104692721;2
2018-02-16;88.7400;93.5000;87.8000;92.0000;153611971;2
2018-02-09;90.5600;93.2400;83.8300;88.1800;253644732;2
2018-02-02;95.1400;96.0700;91.5000;91.7800;202570318;2
2018-01-26;90.0000;94.0600;89.7400;94.0600;127913923;2
2018-01-19;90.1000;90.7900;88.0100;90.0000;118433167;2
2018-01-12;88.2000;89.7800;87.2400;89.6000;98343817;2
2018-01-05;86.1300;88.4100;85.5000;88.1900;89838713;2
2017-12-29;85.3100;86.0500;85.0300;85.5400;50773814;2
2017-12-22;87.1200;87.4999;84.7100;85.5100;98890443;2
2017-12-15;84.2900;87.0900;84.1200;86.8500;136262249;2
2017-12-08;84.4200;84.5800;80.7000;84.1600;132514425;2
2017-12-01;83.3100;85.0600;83.1800;84.2600;128510609;2
2017-11-24;82.4000;83.9000;82.2500;83.2600;64949156;2
2017-11-17;83.6600;84.1000;82.2400;82.4000;94156894;2
2017-11-10;84.2000;84.9000;82.9000;83.8700;94050917;2
2017-11-03;83.7000;84.5400;82.8800;84.1400;121452467;2
2017-10-27;78.9900;86.2000;78.0100;83.8100;156867173;2
2017-10-20;77.4200;78.9700;77.2500;78.8100;78931157;2
2017-10-13;75.9700;77.8700;75.8600;77.4900;71908474;2
2017-10-06;74.7100;76.1200;73.7100;76.0000;74782566;2
2017-09-29;74.0900;74.5350;72.9200;74.4900;87056437;2
2017-09-22;75.2300;75.9700;73.8500;74.4100;91761244;2
2017-09-15;74.3100;75.4900;74.0700;75.3100;97705887;2
2017-09-08;73.3400;74.6000;72.9800;73.9800;69017636;2
2017-09-01;73.0600;74.9600;72.0500;73.9400;90545558;2
2017-08-25;72.4700;73.3500;71.7000;72.8200;73981293;2
2017-08-18;73.0600;74.1000;71.9300;72.4900;95411795;2
2017-08-11;72.8000;73.1300;71.2800;72.5000;104828725;2
2017-08-04;73.3000;73.4400;71.4450;72.6800;109134465;2
2017-07-28;73.5300;74.4200;72.3200;73.0400;111200086;2
2017-07-21;72.8000;74.3000;72.6600;73.7900;148878177;2
2017-07-14;69.4600;73.2700;69.2000;72.7800;95004977;2
2017-07-07;69.3300;69.8400;68.0200;69.4600;73013732;2
2017-06-30;71.4000;71.7100;68.0900;68.9300;120667642;2
2017-06-23;70.5000;71.2500;69.7100;71.2100;108512334;2
2017-06-16;69.2500;71.1000;68.1300;70.0000;170063923;2
2017-06-09;71.9700;72.8900;68.5900;70.3200;155224472;2
2017-06-02;69.7900;71.8600;69.4510;71.7600;102092670;2
2017-05-26;67.8900;70.2200;67.5000;69.9600;86602544;2
2017-05-19;68.1400;69.4400;67.1400;67.6900;145206491;2
2017-05-12;68.9700;69.5600;68.0400;68.3800;103664709;2
2017-05-05;68.6800;69.7100;68.4850;69.0000;123335404;2
2017-04-28;67.4800;69.1400;67.1000;68.4600;156408932;2
2017-04-21;65.0400;66.7000;64.8900;66.4000;113659769;2
2017-04-13;65.6100;65.8600;64.8500;64.9500;71749271;2
2017-04-07;65.8100;66.3500;65.1900;65.6800;87039641;2
2017-03-31;64.6300;66.1900;64.3500;65.8600;88476598;2
2017-03-24;64.9100;65.5000;64.1200;64.9800;103804886;2
2017-03-17;65.0100;65.2400;64.1500;64.8700;129108029;2
2017-03-10;63.9700;65.2600;63.8100;64.9300;98167226;2
2017-03-03;64.5400;64.9900;63.6200;64.2500;108727793;2
2017-02-24;64.6100;64.9500;64.0500;64.6200;82018448;2
2017-02-17;64.2400;65.2400;64.0200;64.6200;104828847;2
2017-02-10;63.5000;64.4350;63.1400;64.0000;98985116;2
2017-02-03;65.6900;65.7900;62.7500;63.6800;172722294;2
2017-01-27;62.7000;65.9100;62.5700;65.7800;160798071;2
2017-01-20;62.6800;62.9800;62.0300;62.7400;88999202;2
2017-01-13;62.7600;63.4000;61.9500;62.7000;100883602;2
2017-01-06;62.7900;63.1500;62.0300;62.8400;86832957;2
2016-12-30;63.2100;64.0700;62.0300;62.1400;62247011;2
2016-12-23;62.5600;64.1000;62.4200;63.2400;112043306;2
2016-12-16;61.8200;63.4500;61.7200;62.3000;156392554;2
2016-12-09;59.7000;61.9900;59.5600;61.9700;122838771;2
2016-12-02;60.3400;61.4100;58.8000;59.2500;137812561;2
2016-11-25;60.5000;61.2600;60.1300;60.5300;73117824;2
2016-11-18;59.0200;61.1400;57.2800;60.3500;164384062;2
2016-11-11;59.7800;60.7800;57.6302;59.0200;200822869;2
2016-11-04;60.1600;60.4200;58.5200;58.7100;123412131;2
2016-10-28;59.9400;61.3699;59.5800;59.8700;181170290;2
2016-10-21;57.3600;60.4500;56.6600;59.6600;195345767;2
2016-10-14;57.9100;58.3900;56.3150;57.4200;119587590;2
2016-10-07;57.4050;57.9800;56.9700;57.8000;92303431;2
2016-09-30;57.0800;58.1679;56.6810;57.6000;125664515;2
2016-09-23;57.2700;58.0000;56.7500;57.4300;111805897;2
2016-09-16;56.0000;57.6300;55.6100;57.2500;155377027;2
2016-09-09;57.7800;57.8400;56.2100;56.2100;89031792;2
2016-09-02;58.1800;58.6000;57.0100;57.6700;99183513;2
2016-08-26;57.6000;58.7000;57.2600;58.0300;91629582;2
2016-08-19;58.0100;58.5000;57.2000;57.6200;90149203;2
2016-08-12;58.0550;58.5000;57.6200;57.9400;91968595;2
2016-08-05;56.6000;58.2100;56.1400;57.9600;139123963;2
2016-07-29;56.4700;57.2900;55.7200;56.6800;154126188;2
2016-07-22;53.7000;56.8400;52.9300;56.5700;239597518;2
2016-07-15;52.5000;54.0000;52.4700;53.7000;131513504;2
2016-07-08;50.8300;52.3600;50.3900;52.3000;100950032;2
2016-07-01;49.1000;51.7200;48.0350;51.1600;169949551;2
2016-06-24;50.6400;52.0600;49.5200;49.8300;261054437;2
2016-06-17;49.5800;50.7150;49.0600;50.1300;236451710;2
2016-06-10;51.9900;52.7300;51.0400;51.4800;106398294;2
2016-06-03;52.2600;53.0000;51.6000;51.7900;109186979;2
2016-05-27;50.6000;52.4900;49.9800;52.3200;127137891;2
2016-05-20;50.8000;51.9600;49.8200;50.6200;120491190;2
2016-05-13;50.4900;51.8950;50.0000;51.0800;111576827;2
2016-05-06;50.0000;50.7500;49.4600;50.3900;134010358;2
2016-04-29;51.7800;52.3500;49.3500;49.8700;201675370;2
2016-04-22;55.4900;56.7700;50.7700;51.7800;255321678;2
2016-04-15;54.4900;55.9200;53.7600;55.6500;116847337;2
